SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1402,2024-06-26,Kristen Lindsey,cooleymargaret@nichols.com,Widget A,3.0,79.77,6.38,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1403,2025-01-27,Amber Hall,kimjacobs@evans.org,Widget A,2.0,11.06,0.88,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1404,2025-04-22,John Hawkins,marcusalexander@lopez.net,Gadget X,3.0,81.04,6.48,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1405,2025-02-27,Michael Schmitt,cfigueroa@yahoo.com,Widget B,5.0,33.36,2.67,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1406,2025-01-26,George Miller,,Widget B,2.0,92.63,7.41,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1407,2024-10-22,Gregory Delgado,fmartin@hotmail.com,Gadget Y,0.0,36.16,2.89,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1408,2024-11-06,Patricia Koch,qwest@yahoo.com,Widget B,20.0,90.5,7.24,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1409,2024-05-23,Mr. Michael Alexander,urobertson@gmail.com,Widget C,3.0,60.85,4.87,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1410,2025-03-16,Daisy Sutton,ortizamber@gmail.com,Gadget Y,10.0,26.43,2.11,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1411,2024-09-06,Ashlee Roberts,,Gadget X,10.0,93.73,7.5,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1412,2024-07-02,Amanda Hart,dallen@gmail.com,Widget A,2.0,12.03,0.96,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1413,2025-03-29,Joshua Oconnor,brandy54@schaefer.net,Gadget Y,5.0,95.78,7.66,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1414,2024-05-29,Jennifer Bradley,larrymejia@holland.com,Widget A,20.0,54.77,4.38,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1415,2024-10-07,Allen Nielsen,jennifer20@yahoo.com,Gadget X,10.0,14.27,1.14,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1416,2025-05-01,Michelle David,baldwinjose@hotmail.com,Widget C,5.0,25.12,2.01,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1417,2024-07-25,Jeremy Lee,marthamiller@greene.info,Widget B,0.0,92.81,7.42,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1418,2024-12-11,Michelle Gibbs,zacharyhoward@hunter.com,Gadget X,5.0,84.64,6.77,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1419,2024-06-26,Derek Moody,,Gadget Y,2.0,48.21,3.86,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1420,2024-09-08,Ronald Allen,,Widget A,3.0,59.08,4.73,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1421,2024-09-18,Brian Leon,,Widget B,1.0,72.17,5.77,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1422,2024-08-30,Lori Woodard,hfuentes@horton.com,Gadget Y,1.0,49.31,3.94,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1423,2024-12-30,Jamie Vargas,hardymatthew@hotmail.com,Widget A,5.0,68.57,5.49,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1424,2024-05-25,Anna Parker,robin01@gonzalez.biz,Widget B,0.0,10.91,0.87,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1425,2024-07-29,Todd Farley,wanda98@cameron.com,Widget A,5.0,12.68,1.01,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1426,2024-05-22,Javier Owen,samuel67@fuller.com,Gadget X,10.0,53.85,4.31,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1427,2024-12-06,Erica Lee,ashley86@burns-rose.com,Widget A,1.0,72.11,5.77,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1428,2024-11-18,Daniel Boyd,,Widget B,0.0,10.56,0.84,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1429,2024-10-24,Benjamin Wilson,josephcamacho@gmail.com,Widget A,2.0,81.64,6.53,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1430,2025-03-13,Elizabeth Johnson,,Widget C,0.0,14.19,1.14,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1431,2025-04-15,Mrs. Stephanie Evans,jacksondavid@gmail.com,Widget C,2.0,63.91,5.11,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1432,2024-06-06,Lee Benson,sanchezkaren@yahoo.com,Gadget X,2.0,34.69,2.78,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1433,2024-07-24,Kevin Dean,zvaldez@zimmerman-mitchell.net,Widget B,5.0,43.3,3.46,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1434,2025-04-16,Sandra Perry,jenkinsthomas@williams.com,Gadget X,,57.02,4.56,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1435,2025-03-21,Karen Bush,benjaminpowell@yahoo.com,Widget A,0.0,73.5,5.88,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1436,2024-11-08,Jamie Garcia,hamiltonharry@yahoo.com,Widget A,20.0,33.28,2.66,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1437,2024-07-31,Mr. Chris Brown,johnwilliams@hotmail.com,Gadget Y,3.0,58.93,4.71,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1438,2025-03-04,Gregory Rodriguez,djones@gmail.com,Widget A,1.0,93.71,7.5,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1439,2025-01-02,Justin Williams,lisadavis@perez-shaw.biz,Widget C,1.0,46.79,3.74,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1440,2025-03-18,Emily Little,rmorris@carney-chavez.org,Widget A,2.0,58.1,4.65,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1441,2025-01-14,David Pearson,teresa66@shaw-davis.com,Gadget Y,10.0,48.0,3.84,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1442,2025-05-17,Sharon Bennett,phillipsnathaniel@romero-allen.net,Gadget Y,1.0,73.47,5.88,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1443,2024-11-06,Shane Watts,iwilliams@barry.com,Gadget Y,20.0,91.1,7.29,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1444,2025-02-27,Eric Miller,georgemichael@daniels.com,Widget A,,20.93,1.67,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1445,2025-03-04,Luke Carroll,andersonjennifer@hunt.info,Widget C,20.0,30.39,2.43,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1446,2024-06-11,Joshua Wood,pwest@hotmail.com,Gadget Y,1.0,10.2,0.82,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1447,2024-06-02,Andre Ramsey,kellylowe@hotmail.com,Widget C,20.0,33.7,2.7,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1448,2024-12-16,Eddie Carter,deborah37@yahoo.com,Gadget X,20.0,39.78,3.18,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1449,2024-06-10,Brittany Cook,hoovergrace@lyons.org,Gadget Y,1.0,18.3,1.46,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1450,2024-11-20,Andrea Baker,scottcortez@gmail.com,Gadget Y,5.0,24.07,1.93,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1451,2024-07-13,Barbara Page,daniellelee@faulkner-smith.com,Widget A,5.0,69.84,5.59,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1452,2025-04-09,Kimberly Clay,angelawilkinson@gmail.com,Widget C,2.0,91.5,7.32,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1453,2025-02-17,Krista Powers,keithsantiago@yahoo.com,Widget C,1.0,32.54,2.6,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1454,2025-03-18,Victoria Lara,sgriffin@wiggins.com,Widget A,0.0,72.97,5.84,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1455,2025-04-29,Eduardo Smith,vanessa11@hotmail.com,Widget B,2.0,25.38,2.03,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1456,2024-12-26,Aaron Martinez,nelsonjennifer@hotmail.com,Widget A,2.0,86.76,6.94,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1457,2024-07-10,Meagan Hernandez,,Widget B,20.0,63.59,5.09,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1458,2025-02-26,Robert Hendrix,,Gadget X,3.0,79.87,6.39,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1459,2024-11-30,Vincent Frye,,Widget C,20.0,71.02,5.68,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1460,2024-07-17,Adrian Blair,ronald41@gmail.com,Widget B,3.0,34.46,2.76,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1461,2025-03-17,George Hudson,ericagarcia@gmail.com,Widget A,5.0,89.4,7.15,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1462,2025-01-29,Edwin Boyd,justinphelps@hotmail.com,Gadget Y,1.0,23.64,1.89,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1463,2024-12-19,Michael Ramsey DVM,imontgomery@yahoo.com,Widget B,3.0,21.69,1.74,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1464,2025-02-17,Steven Gallegos,reedchristopher@gallagher.com,Gadget X,20.0,78.29,6.26,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1465,2024-06-06,Christina Bowman,matthewvasquez@gmail.com,Gadget Y,10.0,75.64,6.05,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1466,2025-04-09,Brittany Pham,littlekyle@johnson.com,Widget B,10.0,85.87,6.87,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1467,2024-11-13,Drew Hamilton,qjones@yahoo.com,Gadget Y,5.0,99.83,7.99,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1468,2025-04-01,Tara Garrett,oscar16@hotmail.com,Widget C,2.0,13.38,1.07,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1469,2025-05-12,Michael Martinez,rmosley@hotmail.com,Widget C,3.0,30.24,2.42,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1470,2024-11-22,Cindy Gonzalez,alisonsmith@hotmail.com,Widget A,10.0,68.51,5.48,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1471,2024-08-11,Wendy Perez,flynn@yahoo.com,Widget B,10.0,88.95,7.12,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1472,2025-05-04,Paul Chase,michael86@hotmail.com,Widget A,20.0,16.93,1.35,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1473,2025-01-14,Tracey Hayden,nicolegarcia@cuevas-le.com,Widget B,2.0,26.52,2.12,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1474,2024-07-05,Elizabeth Lambert,llee@yahoo.com,Widget C,2.0,60.64,4.85,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1475,2024-09-30,Alexis Anderson,hannah72@gmail.com,Gadget Y,3.0,75.91,6.07,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1476,2024-11-15,Jamie Henderson,brian70@leonard.info,Widget C,3.0,67.12,5.37,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1477,2024-05-22,Eric Peters,qweber@gmail.com,Gadget X,20.0,98.8,7.9,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1478,2024-07-13,David Davis,,Widget A,2.0,26.14,2.09,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1479,2025-01-25,Herbert Vargas,richardraymond@yahoo.com,Gadget Y,5.0,67.69,5.42,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1480,2025-04-03,Anna Beard,spencerodonnell@yahoo.com,Widget B,10.0,15.67,1.25,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1481,2024-07-19,Lindsey Odonnell,gallegoschristopher@spencer.net,Widget C,,25.58,2.05,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1482,2024-12-12,Heather Aguirre,cruzkim@clark-owens.info,Gadget Y,10.0,90.33,7.23,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1483,2025-04-04,Joel Wilson,msaunders@hotmail.com,Widget A,0.0,75.38,6.03,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1484,2024-06-22,Paul Morales,castillojason@yahoo.com,Gadget Y,1.0,51.44,4.12,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1485,2024-06-29,Victor Morris,angelaellis@hotmail.com,Widget C,20.0,54.8,4.38,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1486,2025-04-19,Kevin Green,carterjessica@hotmail.com,Widget C,2.0,42.74,3.42,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1487,2025-01-31,Courtney Duffy,marshallcharles@jones.com,Widget A,5.0,84.9,6.79,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1488,2024-11-09,Arthur Charles,,Widget C,20.0,72.72,5.82,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1489,2024-11-06,Charles Foster,edward92@hotmail.com,Widget C,20.0,64.26,5.14,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1490,2025-01-28,Jason Burton,dunnjeffrey@yahoo.com,Widget A,2.0,51.05,4.08,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1491,2025-03-09,Zachary Bowen,jessicabrown@sullivan-freeman.org,Widget A,0.0,37.25,2.98,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1492,2024-12-15,Michael Nicholson MD,andrewbarton@gmail.com,Widget B,5.0,58.6,4.69,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1493,2025-02-06,Courtney Flores,sschneider@edwards.org,Widget C,5.0,65.92,5.27,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1494,2025-04-29,Ashley Gill,wlee@yahoo.com,Gadget Y,,19.55,1.56,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1495,2024-07-06,Andrew Vasquez,hernandezbradley@gmail.com,Gadget Y,20.0,29.54,2.36,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1496,2024-07-21,Brandon Anderson,richard33@gmail.com,Widget C,20.0,33.31,2.66,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1497,2025-01-05,Rick Kelley,erin90@donaldson.com,Gadget Y,10.0,81.78,6.54,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1498,2024-08-09,Jerry Wang,tonyzimmerman@rodriguez-young.com,Widget A,0.0,74.89,5.99,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1499,2024-08-20,William Farmer,nelsonsarah@gmail.com,Widget A,1.0,76.93,6.15,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1000,2024-08-18,Barbara Rocha,iabbott@watkins-smith.com,Gadget Y,3.0,27.95,2.24,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1001,2024-11-21,Mr. David Griffin,dmartinez@hotmail.com,Widget B,1.0,46.2,3.7,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1002,2024-07-25,Chelsea Robinson,,Gadget Y,0.0,86.2,6.9,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1003,2024-09-20,Jamie Carter,brittanyfreeman@yahoo.com,Gadget Y,0.0,27.01,2.16,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1004,2025-03-25,Regina Douglas,evansjodi@guerra.com,Gadget X,5.0,94.8,7.58,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1005,2025-01-13,Zachary Nelson,jacksondouglas@jensen.com,Widget B,3.0,91.04,7.28,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1006,2024-06-12,Valerie Collins,hannahclark@ramirez-bright.com,Widget B,3.0,69.16,5.53,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1007,2024-09-15,Christina Pruitt,michelleramirez@hotmail.com,Widget C,5.0,17.44,1.4,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1008,2024-09-11,Frederick Green,lmckee@snyder.com,Gadget X,3.0,92.6,7.41,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1009,2025-01-20,Amanda Jones,,Widget A,5.0,20.64,1.65,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1010,2024-05-23,Cody Romero,martinrobert@blanchard.com,Widget C,0.0,32.44,2.6,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1011,2025-02-06,Sonya Diaz,carsoneddie@hotmail.com,Gadget X,20.0,80.72,6.46,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1012,2024-05-23,Marcus Webb,xallen@henderson-butler.org,Widget A,1.0,65.04,5.2,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1013,2024-06-04,Jill Mckay,ybautista@elliott-orr.com,Widget A,10.0,85.07,6.81,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1014,2025-02-10,Kerry Meadows MD,,Gadget Y,10.0,90.5,7.24,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1015,2024-07-13,Tammy Hawkins,samantha12@hotmail.com,Gadget Y,1.0,37.06,2.96,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1016,2024-06-16,Jeffrey Park,,Widget C,0.0,58.94,4.72,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1017,2024-08-11,Tommy Smith,vasquezamy@hotmail.com,Gadget Y,5.0,92.87,7.43,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1018,2024-10-22,Kimberly Gould,jeremysmith@acevedo.biz,Widget A,,47.19,3.78,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1019,2025-03-28,Holly Smith,mark98@moore.com,Gadget X,2.0,78.77,6.3,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1020,2025-01-30,Carol Ayala,vasquezsamantha@scott-gonzalez.com,Widget A,20.0,48.94,3.92,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1021,2025-02-02,Matthew Henderson,michaelschmidt@lozano-martin.com,Widget B,5.0,33.16,2.65,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1022,2024-10-24,Brittany Wright,ngaines@hotmail.com,Widget B,0.0,11.52,0.92,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1023,2024-08-21,Paul Chan,bryansarah@flores.com,Widget B,3.0,21.16,1.69,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1024,2024-06-07,Clinton Blackwell,charlesflynn@pineda.com,Widget A,5.0,12.63,1.01,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1025,2025-02-26,Patrick Alvarez,victoriabrooks@lopez.com,Widget B,2.0,79.65,6.37,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1026,2024-08-03,Alexis Ortiz,,Gadget Y,1.0,36.56,2.92,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1027,2025-01-08,Christian Moss,woodsthomas@yu.biz,Widget A,20.0,11.47,0.92,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1028,2024-06-27,Jonathan Miles,conrademily@gmail.com,Gadget Y,5.0,67.08,5.37,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1029,2024-12-17,Nicole Chandler,ccardenas@gmail.com,Widget B,0.0,88.32,7.07,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1030,2024-12-01,Alicia Walker,xjuarez@young.info,Gadget X,5.0,70.39,5.63,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1031,2024-07-16,Mark Lyons,melissa04@yahoo.com,Widget C,10.0,18.42,1.47,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1032,2025-01-10,James Miller,,Widget C,0.0,99.97,8.0,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1033,2024-11-30,Julie Miller,briansmith@johnson.com,Widget B,10.0,99.57,7.97,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1034,2024-08-17,Nicholas Gonzales,nayers@simmons.org,Gadget X,10.0,76.37,6.11,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1035,2025-02-02,Micheal Powell,julie96@henderson.com,Widget B,5.0,73.94,5.92,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1036,2024-12-30,Mackenzie Parker,emily27@campbell.biz,Widget B,2.0,69.74,5.58,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1037,2024-08-31,Elizabeth Jarvis,kristenjohnston@barton-roman.com,Widget C,0.0,67.62,5.41,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1038,2024-11-18,Jessica Middleton,jeanetteward@roberts-bond.com,Widget C,0.0,96.79,7.74,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1039,2025-02-13,Robert Rios,khammond@davis-rhodes.biz,Gadget X,1.0,24.57,1.97,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1040,2024-08-01,William Mcguire MD,amber24@gmail.com,Gadget Y,10.0,19.67,1.57,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1041,2024-12-07,Jamie Russell,tking@hammond.com,Widget B,2.0,15.95,1.28,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1042,2025-01-09,Melissa Gibson,,Widget A,1.0,37.57,3.01,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1043,2024-11-03,Larry Hart,cboyle@castillo-sparks.com,Widget C,20.0,78.78,6.3,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1044,2025-01-16,Melissa Holmes,,Widget A,10.0,12.31,0.98,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1045,2024-08-07,Lauren Bowers,tknox@yahoo.com,Gadget Y,1.0,57.42,4.59,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1046,2024-12-24,Peter Smith,amandalopez@yahoo.com,Gadget Y,20.0,29.34,2.35,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1047,2025-04-30,Jamie Peters,rogersjennifer@atkinson-spears.info,Gadget Y,20.0,65.93,5.27,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1048,2024-11-15,Michele Lopez,parsonsjeffrey@yahoo.com,Widget B,2.0,51.4,4.11,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1049,2024-10-31,Brandon Young,dunnamy@gmail.com,Widget B,3.0,79.22,6.34,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1050,2024-06-15,Steven Ayala,brichard@yahoo.com,Gadget Y,10.0,24.09,1.93,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1051,2024-11-02,Aaron Henderson,austinfarrell@gmail.com,Widget B,3.0,72.65,5.81,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1052,2024-10-04,Eric Sanders,hendersonjeremy@bautista.org,Widget C,10.0,36.35,2.91,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1053,2025-02-01,John Mann,thomasmiller@lewis-hunt.com,Widget C,1.0,97.25,7.78,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1054,2025-05-05,Lisa Evans,pattersonlisa@gmail.com,Gadget Y,3.0,11.24,0.9,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1055,2025-02-27,Jacqueline Thomas,kenneth87@johnson-hernandez.com,Widget B,5.0,57.03,4.56,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1056,2025-03-28,Kyle Carter,smithmargaret@allen-schroeder.com,Widget C,0.0,67.71,5.42,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1057,2024-09-20,Christine Friedman,jamesmccarthy@hines.org,Widget C,10.0,16.79,1.34,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1058,2025-01-11,Matthew Harper,,Widget A,20.0,42.53,3.4,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1059,2024-11-26,James Snyder,rodrigueztheresa@yahoo.com,Widget B,2.0,79.52,6.36,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1060,2025-01-21,Gregory Tucker,,Gadget Y,,19.73,1.58,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1061,2024-12-31,William Martinez,martinezsamantha@gmail.com,Widget C,2.0,34.29,2.74,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1062,2024-12-22,Brad Smith,andersonmichael@hotmail.com,Widget B,20.0,81.44,6.52,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1063,2024-06-16,Terry Simon,ohall@gmail.com,Widget B,10.0,39.83,3.19,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1064,2024-12-19,Krystal Williams,gwilcox@yahoo.com,Gadget Y,2.0,84.09,6.73,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1065,2025-02-12,Erica Wilson,youngjoseph@gmail.com,Gadget X,20.0,81.8,6.54,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1066,2025-01-14,Angel Graham,tbrown@yahoo.com,Widget A,5.0,20.37,1.63,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1067,2024-08-05,Joshua Walker,mturner@yahoo.com,Gadget X,,13.38,1.07,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1068,2024-11-22,Lauren Shannon,,Widget A,2.0,78.03,6.24,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1069,2025-04-04,Bonnie Rogers,jameslopez@simon-nguyen.com,Widget A,3.0,60.87,4.87,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1070,2024-10-27,Paul Anderson,erikapaul@gmail.com,Widget A,20.0,85.6,6.85,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1071,2025-01-01,Cheryl Weeks,cynthia23@steele-cunningham.net,Widget B,20.0,14.81,1.18,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1072,2024-08-13,David Freeman,melissa01@herring-johnson.biz,Widget C,20.0,55.45,4.44,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1073,2024-05-20,Jeffrey Carter,annaparker@hotmail.com,Widget A,20.0,59.11,4.73,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1074,2024-09-16,Christopher Dillon,spencerjeffrey@benjamin.com,Gadget Y,0.0,23.53,1.88,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1075,2025-02-14,Brett Morgan,stevenhoward@hotmail.com,Gadget X,5.0,91.24,7.3,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1076,2024-07-02,Amber Griffith,,Gadget Y,0.0,91.19,7.3,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1077,2024-09-03,Nathan Alvarez,ashleycross@smith-valenzuela.com,Widget B,3.0,24.58,1.97,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1078,2025-05-05,Patrick Foster,ykane@evans-patterson.org,Widget B,0.0,89.48,7.16,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1079,2025-03-17,Dominique Mays,awilliams@gmail.com,Gadget Y,5.0,83.92,6.71,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1080,2024-07-27,Tara Pineda,,Gadget Y,1.0,54.53,4.36,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1081,2025-02-17,Virginia Diaz,rodriguezmathew@york.biz,Widget B,3.0,40.69,3.26,"{""color"": ""blue"", ""warranty"": ""2 years""}"
